date,open,high,low,close,volume
9/19/2011,50.076,50.9807,49.6549,50.712,73042900
9/20/2011,50.9718,51.3749,50.3716,50.488,66570100
9/21/2011,50.7478,50.9986,49.6012,49.6101,79938000
9/22/2011,48.3112,48.786,47.2541,47.9977,151885500
9/23/2011,47.6035,48.7143,47.5596,48.5083,85940600
9/26/2011,48.7501,49.1622,47.6662,49.0726,96261400
9/27/2011,49.8968,50.3447,49.2518,49.5833,81148600
9/28/2011,49.7803,50.1387,48.7322,48.8487,76757100
9/29/2011,49.5922,49.6549,47.4512,48.2664,116900200
9/30/2011,47.6393,48.0245,46.9944,47.0212,104870100
10/3/2011,46.6181,47.3437,45.785,45.8119,99149500
10/4/2011,45.3237,46.8421,44.8758,46.7525,137013700
10/5/2011,46.645,48.0861,46.2777,47.9529,108825700
10/6/2011,47.8991,48.7681,47.6662,48.7591,71939200
10/7/2011,48.7412,48.9651,48.1231,48.4366,72525200
10/10/2011,49.2518,50.1118,49.1712,50.1118,48230200
10/11/2011,49.9953,50.5776,49.8968,50.4522,66449100
10/12/2011,50.9449,51.2674,50.6672,50.703,85627600
10/13/2011,50.6045,51.2316,50.5507,51.1688,63443700
10/14/2011,51.8138,52.1274,51.5182,52.1184,65643600
10/17/2011,51.8676,52.0378,51.0359,51.3122,65161300
10/18/2011,51.2316,52.2169,50.7568,51.9482,91434600
10/19/2011,51.6974,51.8228,50.7747,50.9449,67639400
10/20/2011,50.8911,50.9897,49.9774,50.6941,80378300
10/21/2011,51.2136,51.6526,50.8643,51.3301,60455800
10/24/2011,51.5272,52.5394,51.3395,52.3961,61449500
10/25/2011,52.199,52.2438,51.2584,51.3659,65299200
10/26/2011,51.6436,51.7601,50.356,51.3032,98193800
10/27/2011,52.5305,53.0321,51.984,52.7186,104455500
10/28/2011,52.4051,52.8619,52.4051,52.7992,42950000
10/31/2011,52.3244,52.5305,51.8765,51.9124,60520200
11/1/2011,50.6672,51.8733,50.273,50.5597,99933000
11/2/2011,51.0703,51.2047,50.5104,50.9897,65003800
11/3/2011,51.3838,52.1139,50.8016,52.0467,78994200
11/4/2011,51.769,52.002,51.2584,51.778,61527800
11/7/2011,51.7332,52.1811,51.2136,52.1453,65559000
11/8/2011,52.5215,52.8351,51.9303,52.7455,62906900
11/9/2011,51.7063,51.8049,50.7299,50.8911,69539000
11/10/2011,51.4197,51.4376,50.3716,50.8643,66052400
11/11/2011,51.3122,51.9751,51.2405,51.8228,54471000
11/14/2011,51.6795,51.9661,51.3122,51.5003,44617600
11/15/2011,51.3659,52.2797,51.2943,52.0736,52203900
11/16/2011,51.7153,52.0982,51.1151,51.2136,68342800
11/17/2011,51.0793,51.0972,49.6997,50.0132,101706900
11/18/2011,50.0312,50.076,49.5385,49.628,60417000
11/21/2011,48.9831,49.0279,48.1768,48.6785,52283700
11/22/2011,48.5531,48.9831,48.2575,48.8397,51940100
11/23/2011,48.4724,48.5262,47.711,47.7379,48437300
11/25/2011,47.5587,48.0783,47.3616,47.3706,25448100
11/28/2011,48.5172,49.0816,48.4993,49.0189,46710700
11/29/2011,48.9562,49.3593,48.571,48.7143,52056700
11/30/2011,50.0222,50.5597,49.8699,50.5149,66918600
12/1/2011,50.497,50.9942,50.4791,50.8643,45362200
12/2/2011,51.357,51.3659,50.6761,50.7209,36938900
12/5/2011,51.5003,51.6168,50.9852,51.2763,40492200
12/6/2011,51.3211,51.4645,50.9628,51.133,38670000
12/7/2011,50.9718,51.3659,50.4791,51.133,44576200
12/8/2011,50.8284,51.1957,50.1745,50.273,51692600
12/9/2011,50.3984,51.2316,50.3805,51.0793,55757900
12/12/2011,50.5418,51.0691,50.076,50.5059,55411700
12/13/2011,50.8464,51.0434,49.7445,49.9505,68557700
12/14/2011,49.7355,49.7983,48.8935,49.1712,63682800
12/15/2011,49.5922,49.646,48.9651,49.0368,58732900
12/16/2011,49.3061,49.9619,49.2072,49.2881,60978900
12/19/2011,49.4678,49.5936,48.6682,48.8029,46733900
12/20/2011,49.5936,50.3123,49.5666,50.2494,81758800
12/21/2011,49.9889,49.9889,48.9534,49.5307,78552300
12/22/2011,49.6115,49.9764,49.5666,49.9529,40334100
12/23/2011,50.0248,50.3842,49.9359,50.3842,26594600
12/27/2011,50.3213,50.6897,50.2494,50.5279,21443500
12/28/2011,50.4651,50.5459,49.8092,49.944,38180100
12/29/2011,50.0248,50.3393,49.8631,50.3033,28077900
12/30/2011,50.1865,50.4201,50.1506,50.1596,21832400
1/3/2012,51.1299,51.3815,50.9861,51.1209,39514100
1/4/2012,51.0311,51.4084,50.8154,51.3365,29403400
1/5/2012,51.2287,51.8037,51.0311,51.7588,41260600
1/6/2012,51.7947,52.0553,51.5701,51.9385,46325200
1/9/2012,52.0643,52.0912,51.598,51.7678,39195500
1/10/2012,52.3428,52.4731,51.7856,52.1451,35949900
1/11/2012,52.1272,52.3697,51.9385,52.2529,37144100
1/12/2012,52.3697,52.5315,51.9834,52.4596,26188300
1/13/2012,52.199,52.2889,51.8217,52.2709,35980400
1/17/2012,52.7471,52.9717,52.5494,52.7471,41790800
1/18/2012,52.8639,53.4479,52.7221,53.4479,48692700
1/19/2012,53.6904,53.8791,53.5916,53.7803,47774500
1/20/2012,53.5557,53.7264,53.5107,53.6994,41041700
1/23/2012,53.7264,54.0947,53.4029,53.7174,40958300
1/24/2012,53.4928,53.7623,53.376,53.6186,38440200
1/25/2012,54.1576,54.4271,53.7565,54.2924,61591800
1/26/2012,54.508,54.6248,53.8432,54.1037,37852700
1/27/2012,53.9869,54.3643,53.96,54.2654,45532300
1/30/2012,53.7982,54.3912,53.6006,54.3104,42797800
1/31/2012,54.5799,54.6787,54.0318,54.3822,51449600
2/1/2012,54.6697,55.0201,54.499,54.8225,46146700
2/2/2012,54.9842,55.1728,54.7775,54.9932,46373600
2/3/2012,55.5053,55.8107,55.4153,55.7478,36453800
2/6/2012,55.5412,55.7209,55.3975,55.7029,28541300
2/7/2012,55.658,55.9275,55.4064,55.8197,37935700
2/8/2012,55.8287,56.1162,55.6221,56.1162,41171100
2/9/2012,56.3049,56.5834,55.9904,56.5205,46856400
2/10/2012,56.1252,56.2779,55.9275,56.1297,58090500
2/13/2012,56.5385,56.7182,56.2869,56.6463,36810200
2/14/2012,56.5115,56.799,56.3228,56.79,51648200
2/15/2012,57.0685,57.374,56.3049,56.3947,105709100
2/16/2012,56.4127,57.2303,56.2689,57.1674,83642300
2/17/2012,57.1764,57.2213,56.7361,56.9877,76112300
2/21/2012,57.0596,57.401,56.79,57.1494,38141300
2/22/2012,57.0416,57.2123,56.808,56.8889,43174700
2/23/2012,56.9607,57.3291,56.6822,57.2662,54250000
2/24/2012,57.4279,57.5627,57.3201,57.4639,41364900
2/27/2012,57.1404,57.7334,56.8978,57.5447,42678500
2/28/2012,57.5896,58.1287,57.5267,58.1287,43717500
2/29/2012,58.1646,58.3623,57.6795,57.8681,59784400
3/1/2012,58.0928,58.3803,57.9131,58.3264,67558900
3/2/2012,58.2455,58.4687,58.0928,58.2814,33358200
3/5/2012,58.2455,58.3174,57.4908,57.6795,45788800
3/6/2012,57.1314,57.2482,56.808,57.1135,54638600
3/7/2012,57.374,57.6885,57.2932,57.5537,42741800
3/8/2012,57.8771,58.3443,57.7693,58.1736,43711100
3/9/2012,58.2635,58.524,58.2365,58.4162,43117200
3/12/2012,58.3713,58.4971,58.1467,58.4431,32687300
3/13/2012,58.7756,59.5303,58.6408,59.5303,61559100
3/14/2012,59.5752,59.9615,59.3685,59.7369,59926900
3/15/2012,59.9166,60.0334,59.6111,59.9076,65531200
3/16/2012,59.9822,60.0002,59.7212,59.8652,53023100
3/19/2012,59.9552,60.4322,59.8022,60.2882,60966200
3/20/2012,59.9912,60.4637,59.8112,60.3962,47290600
3/21/2012,60.4142,60.7382,60.3242,60.4052,39648100
3/22/2012,60.0362,60.4232,60.0092,60.2792,56953900
3/23/2012,60.3512,60.3692,59.9012,60.2423,45541700
3/26/2012,60.6302,61.2961,60.5942,61.2961,40855300
3/27/2012,61.3276,61.6381,61.3141,61.3861,37278200
3/28/2012,61.4221,61.6561,60.7832,61.1414,44421900
3/29/2012,60.8462,61.1342,60.4772,60.9092,53975300
3/30/2012,61.1882,61.2152,60.5492,60.7922,39480900
4/2/2012,60.7112,61.5031,60.6212,61.4221,40031600
4/3/2012,61.4761,61.6921,61.0622,61.4041,45539900
4/4/2012,60.9542,60.9812,60.2162,60.5672,54088100
4/5/2012,60.4682,60.9992,60.4142,60.9452,42979900
4/9/2012,60.1892,60.7292,60.0812,60.4862,36908200
4/10/2012,60.4682,60.6932,59.3252,59.5142,69254200
4/11/2012,60.0317,60.1982,59.6492,59.8022,62950000
4/12/2012,59.9192,60.5492,59.8298,60.4817,57407400
4/13/2012,60.2612,60.4792,59.5412,59.5682,55227500
4/16/2012,59.8742,59.9012,58.7133,58.9023,57588000
4/17/2012,59.1722,60.2882,59.0643,60.0992,47362400
4/18/2012,59.9282,60.2972,59.7662,59.9462,42536100
4/19/2012,59.7392,60.4502,59.0553,59.2712,81110900
4/20/2012,59.5952,59.8562,59.0193,59.1093,59906900
4/23/2012,58.5693,58.6593,58.0383,58.5693,70514400
4/24/2012,58.4703,58.7043,58.0023,58.2543,49661500
4/25/2012,59.4512,59.8382,59.3702,59.8022,57526900
4/26/2012,59.7752,60.2882,59.7122,60.1532,41799500
4/27/2012,60.4052,60.7022,60.0902,60.5132,46003800
4/30/2012,60.3152,60.4502,60.0362,60.0812,37787700
5/1/2012,60.0092,60.8642,59.9282,60.1802,37643800
5/2/2012,59.8472,60.3962,59.7392,60.3512,38299300
5/3/2012,60.3872,60.4322,59.5547,59.7122,51297600
5/4/2012,59.1722,59.7144,58.2183,58.2273,107554000
5/7/2012,57.8763,58.5603,57.8583,58.2813,50267800
5/8/2012,57.9033,58.2633,57.1293,58.0653,72659700
5/9/2012,57.3903,58.2093,57.1563,57.8862,85715300
5/10/2012,58.1463,58.1643,57.5523,57.7683,49448900
5/11/2012,57.5433,58.3713,57.5163,57.7593,47099900
5/14/2012,57.2643,57.6693,57.1293,57.2193,46360000
5/15/2012,57.4083,57.8403,56.9314,57.0303,66908600
5/16/2012,57.2553,57.3993,56.5264,56.6434,52825900
5/17/2012,56.6434,56.7514,55.4374,55.4464,62253900
5/18/2012,55.6084,55.7614,54.6815,54.7265,79496500
5/21/2012,54.8255,56.3104,54.7625,56.2564,61473000
5/22/2012,56.3914,56.6524,55.7875,56.1934,62954800
5/23/2012,55.7344,56.4364,55.2304,56.3014,56951100
5/24/2012,56.3914,56.4364,55.5184,55.9324,83131200
5/25/2012,55.9864,56.0855,55.6983,55.8604,32078900
5/29/2012,56.3644,56.8324,56.0494,56.5714,44216700
5/30/2012,56.0584,56.2924,55.507,56.0944,56431800
5/31/2012,56.0224,56.1664,55.4284,55.8514,55260100
6/1/2012,54.8704,55.1854,54.3485,54.3656,71430800
6/4/2012,54.5105,54.8614,54.0335,54.7805,74119500
6/5/2012,54.5825,55.1134,54.5645,55.0054,47916900
6/6/2012,55.4374,56.3104,55.3654,56.2654,58781800
6/7/2012,56.8414,56.8594,55.9954,56.0404,38414800
6/8/2012,55.9414,56.6524,55.7614,56.5804,39730800
6/11/2012,57.0123,57.0393,55.5904,55.6219,51008900
6/12/2012,55.8784,56.3284,55.5094,56.3014,48802600
6/13/2012,56.1394,56.5624,55.7254,55.9144,50840100
6/14/2012,55.9234,56.3464,55.6174,56.1214,65170600
6/15/2012,56.2579,56.8983,56.2489,56.8172,41536100
6/18/2012,56.6007,57.4937,56.4924,57.3493,32191200
6/19/2012,57.638,58.1882,57.5929,57.9438,36476500
6/20/2012,58.0529,58.2423,57.5568,57.9898,51389700
6/21/2012,57.9176,58.0078,56.4834,56.5466,42492700
6/22/2012,56.7179,57.214,56.5835,57.1419,29504200
6/25/2012,56.6819,56.6909,55.8791,56.0414,33136400
6/26/2012,56.2218,56.5556,55.976,56.3932,30611100
6/27/2012,56.6097,56.9885,56.5465,56.736,35705800
6/28/2012,56.303,56.3481,55.5093,56.1046,49793400
6/29/2012,57.1599,57.8725,57.0156,57.8725,44761300
7/2/2012,57.9356,58.071,57.6109,58.0439,33425600
7/3/2012,58.071,58.531,57.9898,58.531,15895100
7/5/2012,58.4318,58.8557,58.1612,58.5671,37016200
7/6/2012,58.3145,58.3506,57.4125,57.8364,40684100
7/9/2012,57.7552,57.9627,57.4395,57.7282,35628300
7/10/2012,58.0258,58.1882,56.9344,57.1599,47365700
7/11/2012,57.0878,57.2411,56.3752,56.8442,43432000
7/12/2012,56.4203,56.5466,55.7979,56.312,57680400
7/13/2012,56.4293,57.2952,56.4293,57.1689,32357200
7/16/2012,57.0427,57.2952,56.7811,57.0066,27621400
7/17/2012,57.3493,57.4937,56.4924,57.3042,42467800
7/18/2012,57.187,58.2514,57.178,58.08,44489700
7/19/2012,58.4859,58.9098,58.3776,58.7204,53017800
7/20/2012,58.7114,58.7204,57.9176,57.9402,40573100
7/23/2012,56.8262,57.4395,56.3842,57.2411,48657800
7/24/2012,57.3493,57.4215,56.4203,56.7901,57269700
7/25/2012,56.3662,56.7811,56.0595,56.4113,46264400
7/26/2012,57.2231,57.4846,56.7991,57.1599,41928200
7/27/2012,57.5748,58.6212,57.4035,58.5129,42621000
7/30/2012,58.6392,58.9098,58.2694,58.4678,37821300
7/31/2012,58.549,58.7926,58.3957,58.4498,34588300
8/1/2012,58.8557,58.8827,58.0439,58.2784,30920200
8/2/2012,57.8184,58.6482,57.647,58.071,40534900
8/3/2012,58.973,59.424,58.8016,59.1714,42117400
8/6/2012,59.4781,59.884,59.3518,59.6224,23523600
8/7/2012,59.875,60.362,59.7848,60.1185,28223300
8/8/2012,59.9652,60.2195,59.8659,60.0914,20723500
8/9/2012,60.0914,60.353,59.9742,60.2718,20726200
8/10/2012,60.0644,60.326,59.902,60.3079,20312000
8/13/2012,60.2899,60.4613,59.9832,60.4522,19890300
8/14/2012,60.6868,60.804,60.3079,60.4793,24218700
8/15/2012,60.4342,60.7227,60.4252,60.6326,29100400
8/16/2012,60.8581,61.4895,60.786,61.3542,35699900
8/17/2012,61.4895,61.6339,61.3452,61.6248,22584800
8/20/2012,61.5797,61.7241,61.3362,61.715,26924000
8/21/2012,61.9045,62.13,61.228,61.4715,41391000
8/22/2012,61.3272,61.8414,61.1648,61.7241,44555700
8/23/2012,61.4625,61.6429,61.057,61.2189,28800400
8/24/2012,61.0836,61.7421,60.9754,61.5978,38384800
8/27/2012,61.8774,61.9405,61.5617,61.697,20671400
8/28/2012,61.6429,61.8639,61.4354,61.697,27337900
8/29/2012,61.706,61.8503,61.4354,61.697,26672400
8/30/2012,61.4354,61.4535,60.9754,61.0746,24425400
8/31/2012,61.5166,61.7421,60.8581,61.4805,42128000
9/4/2012,61.3633,61.6519,60.813,61.4174,32017200
9/5/2012,61.3723,61.6519,61.1919,61.3542,26129300
9/6/2012,61.715,62.7343,61.715,62.7163,43100000
9/7/2012,62.5719,62.7343,62.4457,62.6261,32958600
9/10/2012,62.4727,62.599,61.7782,61.8233,25490000
9/11/2012,61.8233,62.0758,61.6248,61.7241,29810100
9/12/2012,61.9496,62.0668,61.5256,61.9063,42203400
9/13/2012,61.9766,63.0139,61.8954,62.7433,45417800
9/14/2012,62.9959,63.5281,62.9508,63.3026,38880300
9/17/2012,63.3206,63.3567,63.1041,63.3296,31798400
9/18/2012,63.1763,63.4108,63.1582,63.3837,27169800
9/19/2012,63.4018,63.6634,63.1943,63.501,36484600
9/20/2012,63.2033,63.501,63.0229,63.4379,42520200
9/21/2012,63.7456,63.8089,63.3928,63.4561,23678500
9/24/2012,62.9224,63.1938,62.7957,63.0807,32341600
9/25/2012,63.248,63.3928,62.1716,62.1987,41299600
9/26/2012,62.1173,62.1535,61.3756,61.6922,32770400
9/27/2012,61.8278,62.6872,61.7374,62.5425,25339500
9/28/2012,62.3435,62.5244,61.9726,62.0269,30112600
10/1/2012,62.3254,62.7143,61.7374,61.9364,37715300
10/2/2012,62.2259,62.3977,61.6288,62.1173,33254300
10/3/2012,62.3073,62.6329,62.0449,62.5153,38236000
10/4/2012,62.6329,62.9043,62.4158,62.7324,26128600
10/5/2012,63.0309,63.1395,62.2349,62.3977,25207900
10/8/2012,62.0359,62.1625,61.6831,61.8278,30911500
10/9/2012,61.665,61.8184,60.6971,60.8411,67974000
10/10/2012,60.8328,60.9956,60.4258,60.5343,45134300
10/11/2012,61.0047,61.0318,60.3082,60.3443,30469400
10/12/2012,60.3624,60.6609,60.1996,60.3172,24891200
10/15/2012,60.5524,60.8419,60.1815,60.7604,22220100
10/16/2012,60.869,61.6922,60.8328,61.6198,33960600
10/17/2012,61.2851,61.7826,61.2218,61.5836,33439400
10/18/2012,61.3937,61.5836,60.6429,60.869,61707600
10/19/2012,60.7966,60.8509,59.3403,59.4126,75362600
10/22/2012,59.3584,59.874,59.2498,59.7202,38621500
10/23/2012,59.2408,59.6569,58.9694,59.1503,52591200
10/24/2012,59.485,59.5845,58.8518,58.9459,39872400
10/25/2012,59.3493,59.4488,58.7704,58.9422,52688700
10/26/2012,58.9603,59.3611,58.4809,59.1141,54213100
10/31/2012,59.0779,59.1503,58.5533,58.7523,38524500
11/1/2012,59.087,59.7021,58.9513,59.5871,26945000
11/2/2012,59.8921,59.8921,58.897,58.9513,44083000
11/5/2012,58.9739,59.4579,58.8337,59.3403,28094700
11/6/2012,59.4398,59.8559,59.2136,59.4488,29608400
11/7/2012,58.8337,58.888,57.8025,58.0467,70737800
11/8/2012,58.1914,58.3407,57.1331,57.1331,58585800
11/9/2012,57.1602,57.9924,57.1331,57.3773,51542100
11/12/2012,57.703,57.7753,57.2145,57.3683,32663700
11/13/2012,56.916,57.513,56.7894,56.9703,43288300
11/14/2012,57.2326,57.314,56.2104,56.3009,82655300
11/15/2012,56.3461,56.527,55.9029,56.1108,55124200
11/16/2012,56.1562,56.518,55.4596,56.3552,70873100
11/19/2012,56.9612,57.7392,56.9522,57.6945,55306400
11/20/2012,57.6849,57.7934,57.1602,57.712,52012700
11/21/2012,57.7392,57.911,57.5311,57.8296,19611700
11/23/2012,58.1824,58.7251,58.1192,58.7071,16462900
11/26/2012,58.5895,58.9965,58.3814,58.9612,26430900
11/27/2012,58.9422,59.1593,58.6618,58.7613,25828600
11/28/2012,58.49,59.3131,58.1191,59.2679,37295800
11/29/2012,59.5393,59.8242,59.3222,59.6207,41136100
11/30/2012,59.6297,59.675,59.3493,59.5212,33497400
12/3/2012,59.9916,60.0368,59.3764,59.4036,28240000
12/4/2012,59.4217,59.494,58.9784,59.3674,49584500
12/5/2012,59.2769,59.286,58.3905,58.71,54076200
12/6/2012,58.5352,59.2318,58.3724,59.087,47512300
12/7/2012,59.3855,59.4398,58.5352,58.7342,30089400
12/10/2012,58.5714,59.2091,58.5714,58.9061,33219600
12/11/2012,59.3222,60.0096,59.2634,59.675,40750800
12/12/2012,59.9644,59.9916,59.3855,59.5483,45917700
12/13/2012,59.4398,59.8468,58.8247,59.0789,45467700
12/14/2012,58.7071,58.8699,58.3181,58.5171,39630300
12/17/2012,58.5533,59.3131,58.49,59.295,42302900
12/18/2012,59.5664,60.2901,59.4307,60.1971,55596000
12/19/2012,60.3534,60.3896,59.9011,59.9377,34832500
12/20/2012,60.0458,60.073,59.6388,59.9373,40754300
12/21/2012,59.0281,59.3828,58.7643,59.3101,51152900
12/24/2012,59.1827,59.2555,59.0554,59.1918,11418300
12/26/2012,59.2009,59.2919,58.4823,58.6733,21751300
12/27/2012,58.7279,58.8007,57.8546,58.5823,52933200
12/28/2012,58.1548,58.6096,57.9911,58.0184,33082100
12/31/2012,57.9274,59.3575,57.8364,59.2465,57544000
1/2/2013,60.6655,61.1567,60.4744,61.1294,70695900
1/3/2013,61.1294,61.2568,60.6291,60.8129,47366500
1/4/2013,60.8292,60.8383,60.4653,60.6109,33972500
1/7/2013,60.4563,60.7292,60.2652,60.6295,26766200
1/8/2013,60.62,60.7792,60.1925,60.5108,28734900
1/9/2013,60.6018,60.902,60.5381,60.7382,25600300
1/10/2013,61.1385,61.1931,60.5381,61.1021,37528000
1/11/2013,61.0748,61.2113,60.9475,61.184,21158600
1/14/2013,60.8565,61.0839,60.6473,60.9111,36768500
1/15/2013,60.6109,60.701,60.3399,60.6109,31675300
1/16/2013,60.7201,61.0657,60.5836,60.8565,33822300
1/17/2013,61.1112,61.3841,61.0021,61.1476,32024200
1/18/2013,60.9566,61.0748,60.7382,61.0111,31992000
1/22/2013,61.0839,61.1567,60.7019,61.1112,32123100
1/23/2013,61.4569,61.6661,61.3659,61.4842,31975700
1/24/2013,60.6655,61.2022,60.5472,60.6382,42596300
1/25/2013,60.8474,61.1203,60.711,60.9475,39240100
1/28/2013,60.9566,61.2931,60.8838,61.0839,32926100
1/29/2013,61.0021,61.2295,60.6109,61.093,35554700
1/30/2013,61.2022,61.3841,60.8292,60.9657,34445000
1/31/2013,60.9384,61.2659,60.7746,60.8292,34870500
2/1/2013,61.2568,61.657,61.0111,61.5478,53120800
2/4/2013,61.1749,61.3658,60.4563,60.4744,48483700
2/5/2013,60.7292,61.5569,60.5927,61.3659,35120300
2/6/2013,61.1476,61.4478,60.9839,61.1658,43593200
2/7/2013,61.2477,61.285,60.5472,61.2204,46017900
2/8/2013,61.5297,61.9754,61.5206,61.848,39837200
2/11/2013,61.8753,61.9117,61.657,61.8662,17650400
2/12/2013,61.7844,61.9026,61.5478,61.6115,22057900
2/13/2013,61.7935,62.0664,61.6434,61.8298,23494700
2/14/2013,61.5297,61.9026,61.5115,61.8117,24478800
2/15/2013,61.8117,61.9572,61.4569,61.6297,25333600
2/19/2013,61.7571,62.0936,61.7298,62.0755,23436500
2/20/2013,62.0755,62.0846,61.1112,61.1203,38200300
2/21/2013,60.9111,60.9566,60.247,60.4653,45855600
2/22/2013,60.8019,61.0839,60.5745,61.0739,21968000
2/25/2013,61.4933,61.6843,60.2652,60.3198,40927600
2/26/2013,60.4199,60.6564,60.0014,60.5472,42088800
2/27/2013,60.5563,61.5388,60.4653,61.1649,36339500
2/28/2013,61.1658,61.6206,61.0293,61.0384,28557300
3/1/2013,60.8201,61.4023,60.529,61.2931,31617200
3/4/2013,61.1203,61.5751,61.0111,61.566,19380500
3/5/2013,61.9481,62.5576,61.9299,62.4757,35581900
3/6/2013,62.6666,62.6831,62.2392,62.3211,29071100
3/7/2013,62.3756,62.5849,62.2665,62.4848,21775900
3/8/2013,62.7031,62.785,62.312,62.5576,26159900
3/11/2013,62.4757,62.7577,62.2847,62.7395,23187900
3/12/2013,62.5758,62.703,62.2119,62.5121,27575400
3/13/2013,62.5849,62.6667,62.2119,62.4302,34297300
3/14/2013,62.6485,62.7759,62.5039,62.6394,31530800
3/15/2013,62.6848,62.7213,62.311,62.466,30752600
3/18/2013,61.8961,62.5815,61.7548,62.3292,36163000
3/19/2013,62.4933,62.6392,61.6545,62.2107,33125100
3/20/2013,62.6757,62.7851,62.3566,62.6474,28035400
3/21/2013,62.083,62.2289,61.7913,61.9371,30050800
3/22/2013,62.1924,62.5845,62.1195,62.5389,28837200
3/25/2013,62.7395,62.8763,62.0101,62.311,24909800
3/26/2013,62.548,62.6666,62.4113,62.6483,19725200
3/27/2013,62.2289,62.776,62.1286,62.7313,22539500
3/28/2013,62.7395,62.9675,62.5845,62.8854,23662800
4/1/2013,62.9219,62.9948,62.2836,62.4569,28112800
4/2/2013,62.7395,63.1589,62.703,62.9492,29431900
4/3/2013,62.9857,63.0769,62.2198,62.3748,35131200
4/4/2013,62.3748,62.548,62.0557,62.393,32287400
4/5/2013,61.4083,61.9645,61.2624,61.8742,55610800
4/8/2013,61.8916,62.2198,61.7183,62.2016,17891600
4/9/2013,62.3839,62.8763,62.083,62.621,30931400
4/10/2013,62.8125,63.9795,62.8033,63.8382,55271300
4/11/2013,63.6786,63.9613,63.6148,63.8154,37233600
4/12/2013,63.6878,63.8154,63.2866,63.7698,32783700
4/15/2013,63.5328,63.6331,62.4386,62.5116,48795800
4/16/2013,62.9036,63.4142,62.7395,63.3413,27682600
4/17/2013,62.7669,62.8115,61.7366,62.1058,60204800
4/18/2013,62.3019,62.3019,60.9798,61.2433,56798200
4/19/2013,61.3718,62.2116,61.2716,62.083,43062800
4/22/2013,62.3019,62.9492,62.0739,62.7213,34412100
4/23/2013,63.0951,63.551,62.7486,63.3231,53078300
4/24/2013,63.1498,63.5236,63.0222,63.2957,44500700
4/25/2013,63.4872,63.8701,63.4507,63.6331,26437100
4/26/2013,63.4781,63.6148,63.1589,63.4325,24079800
4/29/2013,63.6239,64.2622,63.6057,64.016,31664000
4/30/2013,64.0889,64.4901,63.861,64.481,30135800
5/1/2013,64.4719,64.5995,64.0525,64.1801,28537200
5/2/2013,64.2895,65.1284,64.2348,64.9916,31744200
5/3/2013,65.5934,65.9581,65.566,65.7575,34061700
5/6/2013,65.876,66.1131,65.8213,66.0128,19244300
5/7/2013,66.104,66.1678,65.7302,65.9763,25838100
5/8/2013,65.9307,66.3502,65.8304,66.2955,24252100
5/9/2013,66.1496,66.6501,66.0766,66.2011,29337200
5/10/2013,66.3137,66.6328,66.2225,66.6055,20663700
5/13/2013,66.496,66.8516,66.4322,66.6875,29730100
5/14/2013,66.6784,67.2346,66.6784,67.034,36009800
5/15/2013,66.9063,67.2346,66.7422,67.1708,27214400
5/16/2013,67.2619,67.5583,67.0613,67.0978,27253400
5/17/2013,67.4261,67.7725,67.2256,67.7452,31114500
5/20/2013,67.5537,67.8592,67.3714,67.6449,25132400
5/21/2013,67.6358,67.964,67.3714,67.7178,25900000
5/22/2013,67.7999,68.3378,66.7787,67.1243,59843200
5/23/2013,66.5143,67.1981,66.4049,66.9702,48222100
5/24/2013,66.5234,66.9519,66.341,66.9337,26430300
5/28/2013,67.6996,67.964,67.1616,67.3714,27057100
5/29/2013,67.0978,67.2893,66.6693,67.0522,32090300
5/30/2013,67.0796,67.7224,67.0613,67.4078,32390500
5/31/2013,67.1525,67.6631,66.7149,66.7878,38347600
6/3/2013,66.8425,66.9246,66.0402,66.9063,47613100
6/4/2013,67.034,67.3075,66.2863,66.5599,35251900
6/5/2013,66.3502,66.5963,65.639,65.6937,48654200
6/6/2013,65.7849,66.0219,65.1648,66.0128,62524100
6/7/2013,66.3137,66.9884,66.1222,66.9155,31969800
6/10/2013,67.0613,67.2528,66.7969,66.9428,25390000
6/11/2013,66.259,66.8699,66.0493,66.2772,40278900
6/12/2013,66.6693,66.6875,65.411,65.5113,42081900
6/13/2013,65.4293,66.4869,65.2378,66.341,28221500
6/14/2013,66.341,66.414,65.804,65.9034,27690700
6/17/2013,66.4505,66.9246,66.1952,66.5416,32441900
6/18/2013,66.6237,67.2164,66.6146,67.0887,24853100
6/19/2013,67.0796,67.1799,66.2681,66.341,43145100
6/20/2013,65.5751,65.794,64.5448,64.7591,60908400
6/21/2013,64.7406,64.9144,63.8808,64.4205,51558900
6/24/2013,63.8808,64.2741,63.2497,63.7802,41492300
6/25/2013,64.4022,64.5028,63.8534,64.2467,28897400
6/26/2013,64.7772,64.9418,64.5668,64.8229,23742300
6/27/2013,65.1431,65.5089,65.0608,65.0973,23545000
6/28/2013,64.8687,65.573,64.7498,65.1888,28301100
7/1/2013,65.637,66.1309,65.5272,65.5913,24942800
7/2/2013,65.5638,66.0208,65.262,65.6187,23067900
7/3/2013,65.3809,66.1949,65.326,65.8849,18847500
7/5/2013,66.2681,66.4145,65.7285,66.387,28795900
7/8/2013,66.7163,66.762,66.2041,66.4511,20558500
7/9/2013,66.7529,66.9999,66.4511,66.8535,26108600
7/10/2013,66.7712,67.3383,66.7529,67.2377,25598900
7/11/2013,67.9511,68.628,67.9145,68.5731,47768900
7/12/2013,68.6188,68.9207,68.4359,68.8749,31412600
